apriori-goethals_all webdocs.dat 300000 860.38 798.10 25.66 34230148280 190444236 2120 3469
apriori-goethals_all accidents.dat 170000 196.96 196.60 0.33 1070346941 407204 2568 8089
ct-pro_all T40I10D100K.dat 700 110.32 109.91 0.38 198505776 155227446 2200 550127
afopt_all retail.dat 40 0.81 0.74 0.01 22531280 22353086 8816 22525
eclat-goethals_all bmspos.dat 4000 4.41 4.26 0.08 384454176 24214532 1864 3566
afopt_closed connect.dat 45000 1.42 1.42 0.01 12190986 9688554 8812 44991
afopt_all mushroom.dat 300 12.10 12.06 0.05 4912098 4850482 8812 5259786
afopt_maximal pumsb.dat 22500 41.52 41.39 0.09 179535270 32288366 47384 323935
afopt_all pumsb.dat 27500 129.31 129.00 0.31 6063010 4841414 8812 39360309
fpgrowth-goethals_all bms1.dat 60 0.90 0.88 0.01 65795229 4683620 11948 3992
eclat-goethals_all T10I4D100K.dat 700 2.92 2.89 0.03 48766552 5930124 1656 604
afopt_closed bms1.dat 45 0.23 0.22 0.01 9074960 7312598 8816 13167
eclat-goethals_all connect.dat 60000 1.32 1.22 0.10 296113836 16999076 2344 41144
afopt_closed pumsb.dat 40000 1.57 1.57 0.01 8917136 7698760 8812 22475
fpgrowth-goethals_all kosarak.dat 4000 21.54 20.94 0.33 1388881592 88512616 9548 2470
LCM_maximal T10I4D100K.dat 200 1.12 1.01 0.10 141488750 12207002 8880 1938
apriori-goethals_all mushroom.dat 2000 1.17 1.16 0.00 7462220 137452 2344 6632
aim_all T40I10D100K.dat 200 130.61 130.44 0.14 66155798 43741554 8928 12447896
fpgrowth-goethals_all T10I4D100K.dat 200 6.01 5.92 0.09 426435560 57147160 1532 13256
fpgrowth-goethals_all pumsb.dat 32500 38.04 38.02 0.02 3219228522 3121364 1868 6274507
eclat-lst_all T10I4D100K.dat 800 3.46 3.42 0.02 29461480 17331792 344 495
ct-pro_all T10I4D100K.dat 700 1.41 1.33 0.09 58329526 56547622 2200 604
fpgrowth-goethals_all bms1.dat 80 0.74 0.71 0.04 52745454 4455364 11132 1864
eclat-goethals_all mushroom.dat 2000 0.12 0.11 0.01 22425104 1084980 2776 6624
fpgrowth-goethals_all bms2.dat 20 9.44 9.36 0.05 796888968 18364204 7436 1268130
fpgrowth-goethals_all T40I10D100K.dat 700 174.60 172.13 1.56 13009926898 296772112 3836 550127
apriori-borgelt_all T40I10D100K.dat 300 447.80 446.77 0.75 611689730 411312346 2536 5058313
fpgrowth-tiny_all pumsb.dat 35000 33.64 32.22 1.00 14641676916 1526852 10840 1897480
fp-zhu_closed mushroom.dat 800 0.11 0.09 0.02 3062358 841556 808 4995
fp-zhu_closed bmspos.dat 100 49.57 48.85 0.63 19477846669 53816429 1064 4644012
MAFIA_all bmspos.dat 1000 22.87 22.25 0.26 153305688 98671580 664 1
apriori-borgelt_maximal pumsb.dat 32500 205.88 204.02 1.08 130702927 128785091 2472 15984
apriori-borgelt_all accidents.dat 204000 6.05 5.81 0.15 51746129 51745765 1512 2090
fpgrowth-tiny_all bms2.dat 40 5.21 5.12 0.05 1086993564 7545572 41048 217942
apriori-bodon_all mushroom.dat 500 114.10 114.02 0.05 30679896 16295460 4028 1442504
apriori-borgelt_closed bms2.dat 10 36.21 35.71 0.38 246053148 239719412 1640 533683
eclat-borgelt_maximal bms2.dat 80 2.38 2.34 0.04 19165678 4973994 1088 3654
eclat-borgelt_all bms1.dat 40 0.47 0.43 0.01 8518172 1912920 1004 48544
MAFIA_all bms1.dat 33 547.14 546.36 0.50 27975228 18268488 664 1
fp-zhu_maximal connect.dat 45000 0.93 0.89 0.02 5092918 850684 1000 1466
fp-zhu_maximal bms2.dat 40 0.99 0.96 0.03 27635314 12300151 1336 10085
LCM_closed chess.dat 1000 9.42 9.33 0.07 684389692 1485464 2624 4445374
MAFIA_maximal pumsb-star.dat 15000 1.26 1.14 0.06 59737088 12840168 1720 0
nonordfp_all bms1.dat 45 0.17 0.12 0.01 22619889 17498156 6296 15280
apriori-borgelt_all mushroom.dat 2000 0.19 0.15 0.02 1154215 1153851 1512 6624
ct-pro_all mushroom.dat 1000 0.37 0.36 0.00 3533956 2902400 2200 123278
MAFIA_all bms1.dat 100 1.23 1.13 0.05 24826816 16821280 664 1
apriori-borgelt_closed retail.dat 75 1.30 1.20 0.07 22049357 22048993 680 9604
fpgrowth-tiny_all bms2.dat 10 75.45 71.12 4.29 10462355016 9726552 45080 8591558
MAFIA_all kosarak.dat 4000 14.01 13.87 0.14 266997796 117470128 664 1
LCM_closed bms2.dat 80 0.34 0.30 0.05 25258870 5733726 8896 20842
eclat-lst_all bms1.dat 100 0.34 0.31 0.01 14996872 9188692 376 1142
eclat-borgelt_maximal retail.dat 50 13.63 13.57 0.06 21630514 11895642 688 7112
DCI-Closed_closed retail.dat 10 5.85 5.33 0.48 320039692 316609208 1448 159397
LCM_closed webdocs.dat 200000 225.16 189.59 12.99 20306328434 829155154 8896 58297
fp-zhu_maximal retail.dat 150 1.46 1.42 0.03 15352462 11440713 552 1721
apriori-bodon_all bms1.dat 60 0.19 0.17 0.01 1651568 1308616 2108 3992
fp-zhu_maximal bms1.dat 40 0.27 0.24 0.02 12327655 2683630 1000 9827
apriori-borgelt_all retail.dat 75 1.29 1.20 0.06 22049357 22048993 680 9635
LCM_all chess.dat 500 807.64 805.81 1.59 1928476080 1528428 2384 846027218
apriori-bodon_all pumsb-star.dat 17500 43.93 43.80 0.07 5032388 3771576 3836 99698
LCM_all connect.dat 65000 0.47 0.29 0.01 6539912 6430220 624 916
fp-zhu_closed webdocs.dat 350000 131.69 117.71 6.71 364186404 310045860 680 1318
fpgrowth-tiny_all retail.dat 100 3.56 3.46 0.03 368659728 15159516 14968 6452
ct-pro_all mushroom.dat 300 13.04 12.77 0.25 107209304 106250184 2200 5259786
apriori-borgelt_closed bmspos.dat 5000 3.84 3.70 0.10 33995369 33995005 808 1172
MAFIA_maximal connect.dat 35000 1.51 1.44 0.05 72925976 12714232 1464 0
apriori-borgelt_maximal bms2.dat 40 1.79 1.75 0.03 17814141 15790549 1640 10085
LCM_all kosarak.dat 10000 2.28 1.77 0.16 67601984 52200372 560 377
eclat-borgelt_maximal accidents.dat 170000 4.39 4.07 0.15 222488032 50429336 764 217
eclat-borgelt_closed bms1.dat 45 0.70 0.60 0.10 5675036 1906704 1088 13167
aim_all bms2.dat 70 0.53 0.49 0.03 14316686 10254490 8928 61890
aim_all mushroom.dat 2000 0.09 0.09 0.00 764872 608188 1320 6624
fp-zhu_closed accidents.dat 136000 3.75 3.68 0.07 24414084 10849768 1016 32622
DCI-Closed_closed webdocs.dat 250000 178.01 130.65 13.77 1010921092 613290556 1336 11565
MAFIA_maximal bms2.dat 50 19.41 19.14 0.18 100391084 83180068 1976 0
LCM_all chess.dat 3000 0.05 0.00 0.01 376176 269064 560 156
eclat-borgelt_all connect.dat 50000 21.93 21.85 0.04 8175495932 12554316 1404 1928336
apriori-bodon_all chess.dat 1500 343.51 343.35 0.04 43833356 23608168 4028 2076330
fp-zhu_maximal retail.dat 5 9.70 8.86 0.79 9679128351 261358580 1112 212923
kDCI_all bms2.dat 100 0.84 0.40 0.31 13554226 12992902 1352 1
LCM_all kosarak.dat 6000 2.92 2.27 0.18 91722900 57105532 560 1111
LCM_closed bms2.dat 30 0.75 0.69 0.04 66733850 6263062 8896 123778
apriori-borgelt_closed bms1.dat 36 2.34 2.27 0.04 18332848 17745872 10024 64763
ABS_maximal kosarak.dat 4000 9.09 8.93 0.13 54580585 54477851 2664 453
kDCI_all kosarak.dat 2000 8.22 7.83 0.40 79613442 75535894 1352 1
LCM_all connect.dat 50000 2.85 2.68 0.02 11166368 10012516 944 1928336
LCM_closed pumsb-star.dat 15000 1.93 1.60 0.11 94198880 13089356 1744 14277
eclat-borgelt_maximal retail.dat 30 20.40 20.24 0.14 26524254 15038194 768 13107
apriori-borgelt_maximal kosarak.dat 6000 8.16 7.84 0.21 51275383 51275019 1832 217
LCM_all retail.dat 10 1.01 0.92 0.07 50840946 11356350 8880 189401
LCM_all kosarak.dat 4000 3.03 2.92 0.10 112578550 61734354 8880 2470
fp-zhu_closed pumsb-star.dat 17500 1.11 1.00 0.02 5656540 3501641 936 5442
aim_all kosarak.dat 10000 5.73 5.58 0.13 149567268 76565684 1032 377
LCM_maximal mushroom.dat 300 0.53 0.43 0.07 80814448 4526604 2928 2138
eclat-lst_all bms1.dat 60 0.45 0.38 0.02 18247032 9208300 504 3992
DCI-Closed_closed bmspos.dat 2000 3.41 3.16 0.19 20705835 18945769 1464 57
LCM_maximal mushroom.dat 500 0.36 0.29 0.07 60722736 4052468 2928 1234
LCM_maximal accidents.dat 68000 49.38 45.43 3.34 5474319860 215931268 4688 11943
fpgrowth-tiny_all mushroom.dat 800 3.55 3.29 0.24 11875112 1918332 8312 421262
eclat-borgelt_all pumsb-star.dat 25000 1.13 1.13 0.01 12595162 10626790 684 628
eclat-borgelt_all mushroom.dat 500 3.41 3.39 0.02 745227272 895284 1324 1442504
fp-zhu_maximal retail.dat 40 3.22 3.11 0.10 106748030 51205501 776 9347
fp-zhu_maximal pumsb-star.dat 5000 3.25 3.14 0.07 256885916 13334465 1672 15683
eclat-borgelt_all bmspos.dat 2000 6.56 6.40 0.14 170622747 35140515 604 14104
apriori-borgelt_all bms1.dat 100 0.20 0.17 0.00 1888198 1887834 8360 1142
ct-pro_all connect.dat 55000 1.96 1.85 0.02 7859648 7569696 2200 375384
MAFIA_maximal pumsb.dat 37500 2.12 1.91 0.06 118463760 12368664 1976 0
apriori-bodon_all bmspos.dat 1000 19.76 19.69 0.05 26788684 24727336 2684 58982
eclat-lst_all pumsb-star.dat 15000 1.61 1.50 0.07 126950204 24047944 760 356946
fp-zhu_closed connect.dat 30000 2.68 2.64 0.01 119572024 2967679 872 181949
LCM_maximal accidents.dat 102000 17.23 15.78 0.97 1681086924 115282740 3984 2745
MAFIA_maximal accidents.dat 170000 4.42 4.35 0.08 231265624 14305816 1592 0
ct-pro_all accidents.dat 34000 67.33 65.90 1.31 400051528 330820496 2200 10710604
MAFIA_all pumsb-star.dat 15000 3.70 3.63 0.05 59723028 12836488 664 1
eclat-borgelt_maximal connect.dat 40000 249.83 249.68 0.04 101507017344 12605076 1644 2195
LCM_all pumsb.dat 32500 12.40 12.10 0.06 87717732 9059444 1904 6274507
LCM_closed chess.dat 800 22.72 22.58 0.13 1599125168 1557920 2800 10800368
eclat-lst_all bms2.dat 60 3.57 3.49 0.02 455730216 438883176 824 93254
eclat-borgelt_closed bms2.dat 100 2.21 2.11 0.09 15150602 4787554 1008 11825
apriori-borgelt_closed accidents.dat 204000 7.42 7.25 0.14 51746129 51745765 1512 2090
MAFIA_all retail.dat 20 682.77 681.09 1.35 515814828 493873716 664 1
fp-zhu_maximal bmspos.dat 100 28.27 27.85 0.36 10315746965 47759349 1448 951393
ABS_maximal mushroom.dat 300 39.36 39.29 0.03 68646363 6768662 13464 2138
DCI-Closed_closed retail.dat 75 1.02 0.87 0.12 48471632 47670724 1448 9604
eclat-borgelt_closed mushroom.dat 1000 0.38 0.39 0.00 64583112 881920 1244 3427
fpgrowth-tiny_all bms2.dat 30 7.60 7.48 0.11 1818639424 8034952 42488 388524
kDCI_all bms2.dat 20 3.33 3.23 0.10 64911494 56859442 1352 1
MAFIA_all kosarak.dat 1000 988.32 986.37 1.25 855335292 705764616 664 1
DCI-Closed_closed pumsb.dat 20000 137.50 137.06 0.43 17577420 8625294 1336 37929948
aim_all retail.dat 100 1.09 1.00 0.07 31041330 18550702 8928 6452
nonordfp_all kosarak.dat 6000 2.19 1.99 0.17 149755741 109974540 3720 1111
ABS_maximal kosarak.dat 6000 8.60 8.50 0.10 51354589 51317983 2280 217
nonordfp_all retail.dat 150 0.88 0.83 0.05 60848757 43196312 3416 3504
eclat-borgelt_all connect.dat 55000 4.89 4.78 0.06 1601991284 12528936 1244 375384
apriori-borgelt_maximal kosarak.dat 1000 87.34 86.91 0.26 159543759 123843027 4712 16231
aim_all connect.dat 45000 3.36 3.36 0.01 4958108 2976288 1512 7457664
LCM_maximal bms1.dat 40 0.50 0.42 0.04 51265690 3386230 8880 9827
eclat-borgelt_maximal chess.dat 2000 0.21 0.19 0.02 35229004 523892 1164 2419
apriori-borgelt_all chess.dat 2500 0.19 0.18 0.00 787590 787226 1576 11494
apriori-bodon_all webdocs.dat 400000 530.31 159.95 10.63 181863008 113166644 2108 586
apriori-borgelt_closed bms2.dat 50 2.45 1.83 0.15 13877124 12243960 1640 53314
MAFIA_maximal mushroom.dat 600 0.20 0.10 0.02 14408136 12149448 1464 0
LCM_all kosarak.dat 2000 4.54 4.25 0.22 214449378 70308902 8880 34486
LCM_all webdocs.dat 350000 73.80 42.88 5.77 1032628028 352473524 624 1319
apriori-borgelt_maximal accidents.dat 204000 8.03 7.79 0.15 51746129 51745765 1512 81
aim_all chess.dat 2500 0.10 0.07 0.02 526636 468392 1800 11494
DCI-Closed_closed pumsb.dat 27500 7.92 7.59 0.22 10512616 5803650 1336 2215789
LCM_maximal webdocs.dat 350000 85.15 53.90 7.61 6906515240 644940072 2224 173
eclat-borgelt_maximal bms1.dat 36 2.85 2.71 0.11 44173804 2044276 1408 15179
LCM_all retail.dat 75 0.60 0.47 0.04 19113886 9368698 8880 9635
ct-pro_all mushroom.dat 600 2.32 2.28 0.04 20245344 19525156 2200 945310
fp-zhu_all pumsb.dat 30000 53.78 53.58 0.15 18506013 1098112 1128 16029969
fp-zhu_maximal bms1.dat 80 0.17 0.16 0.00 3230243 2604836 664 1086
DCI-Closed_closed webdocs.dat 400000 122.69 72.36 12.81 351746016 241239716 1336 586
apriori-borgelt_all chess.dat 2000 5.07 5.06 0.00 4827227 3615707 2152 166581
apriori-bodon_all kosarak.dat 2000 17.16 17.06 0.09 29979260 25032660 3260 34484
LCM_closed connect.dat 30000 1.79 1.57 0.07 60553768 12604884 1392 181950
ABS_maximal connect.dat 30000 178.29 177.63 0.34 215588237 160629950 7000 4931
aim_all bmspos.dat 2000 3.19 3.08 0.05 57578682 33655486 8928 14104
LCM_all accidents.dat 102000 10.70 9.71 0.50 369745448 65195188 1424 149957
ABS_maximal accidents.dat 170000 12.14 11.84 0.11 56144694 55804468 4600 217
MAFIA_all mushroom.dat 1500 0.32 0.26 0.03 14294824 12108200 664 1
fpgrowth-tiny_all retail.dat 30 6.81 6.58 0.20 1767889308 21950964 20440 33131
kDCI_all bmspos.dat 700 15.43 14.91 0.19 33771444 27995636 1352 1
fp-zhu_all connect.dat 35000 203.13 201.87 1.01 6029001 545476 616 68720815
fp-zhu_closed accidents.dat 272000 2.82 2.79 0.03 872820 815915 472 149
aim_all pumsb.dat 30000 24.31 24.08 0.03 16794932 9649144 2664 16029970
LCM_maximal bmspos.dat 100 122.32 119.16 2.87 15245769774 70522118 8880 951393
apriori-borgelt_closed retail.dat 50 1.62 1.50 0.11 36592008 36591644 680 16677
apriori-borgelt_closed chess.dat 2000 4.99 4.93 0.04 4920187 3613507 2152 68968
fpgrowth-tiny_all connect.dat 50000 14.06 12.86 0.96 101769348 229144 9112 1928336
apriori-bodon_all kosarak.dat 6000 5.20 4.92 0.12 14584544 13710268 2108 1111
eclat-borgelt_maximal bmspos.dat 700 15.18 14.83 0.28 428171303 35856839 928 16884
kDCI_all chess.dat 1500 3.88 3.82 0.02 21108879 11063926 1320 1
LCM_closed bmspos.dat 3000 4.01 3.62 0.23 279525426 50256258 8896 3117
LCM_closed accidents.dat 102000 12.27 10.94 0.74 656525152 73289960 2096 149941
MAFIA_all bms2.dat 60 33.37 33.17 0.12 88150544 70972040 664 1
LCM_closed bms2.dat 70 0.38 0.32 0.06 28671650 5818394 8896 28626
MAFIA_maximal accidents.dat 102000 6.94 6.84 0.08 232882384 15071736 1976 0
aim_all connect.dat 50000 1.42 1.34 0.02 4613916 2785256 1512 1928336
eclat-borgelt_maximal retail.dat 100 6.17 6.09 0.03 15741206 8640270 608 2962
DCI-Closed_closed chess.dat 1000 7.62 7.56 0.03 800327 468658 1336 4445374
ABS_maximal bms2.dat 80 1.01 0.98 0.03 11864788 7970068 2088 3654
MAFIA_maximal accidents.dat 306000 4.16 3.89 0.07 227618652 12487412 1080 0
ABS_maximal mushroom.dat 1000 3.56 3.53 0.00 11123640 3192744 9240 467
fpgrowth-tiny_all mushroom.dat 2000 0.37 0.21 0.01 1711800 174248 6552 6624
MAFIA_all chess.dat 2500 0.13 0.06 0.04 15126788 12025584 664 1
eclat-borgelt_maximal retail.dat 40 16.42 16.27 0.13 23697434 13234734 688 9347
eclat-borgelt_all bms2.dat 50 3.43 3.40 0.01 32366442 5155446 1084 141426
fp-zhu_closed chess.dat 2500 0.07 0.06 0.00 3692488 849556 1000 6837
fp-zhu_all bms2.dat 50 1.18 1.15 0.04 11902362 10435218 872 141425
fp-zhu_closed bms2.dat 100 0.60 0.58 0.02 11151252 6313405 936 11824
eclat-lst_all bmspos.dat 700 12.53 12.32 0.12 1136283652 803882316 632 126120
kDCI_all T40I10D100K.dat 200 293.82 292.08 0.95 167652442 106413086 1352 1
fp-zhu_closed T40I10D100K.dat 100 358.65 316.39 11.88 354716111447 371403582 1512 18449098
afopt_all T40I10D100K.dat 600 14.63 14.39 0.13 169994508 21854406 8816 1024926
fp-zhu_all T40I10D100K.dat 800 10.63 10.35 0.27 261442531 88303523 1192 478374
afopt_closed bms1.dat 30 11.62 11.56 0.03 25105188 11862906 8816 127132
afopt_maximal accidents.dat 204000 4.39 4.12 0.09 5377406 5117234 9928 81
afopt_all chess.dat 3000 0.06 0.05 0.00 4772558 4731774 8812 156
fp-zhu_maximal T10I4D100K.dat 700 0.97 0.93 0.04 15600547 15457108 552 455
apriori-bodon_all T40I10D100K.dat 700 120.71 120.61 0.08 75443908 38224272 4412 550127
afopt_maximal retail.dat 20 1.08 1.01 0.05 32656744 31339670 9464 22144
fp-zhu_closed T40I10D100K.dat 400 33.07 32.23 0.79 5324403469 114843828 1448 1829974
LCM_closed T40I10D100K.dat 700 14.82 14.31 0.50 1447966822 39247786 8896 548350
apriori-borgelt_all T10I4D100K.dat 100 1.70 1.63 0.08 14923362 14922998 1192 27533
afopt_closed mushroom.dat 2000 0.10 0.08 0.00 6412046 6166314 8812 728
afopt_maximal bmspos.dat 5000 2.16 2.11 0.02 18194112 17390678 10488 424
DCI-Closed_closed T40I10D100K.dat 500 46.17 45.96 0.19 32362496 22035704 1448 1275940
afopt_maximal T10I4D100K.dat 200 0.69 0.67 0.03 10857448 10761870 9352 1938
aim_all T10I4D100K.dat 100 1.27 1.22 0.04 27484778 19022854 8928 27533
afopt_all kosarak.dat 2000 5.02 4.98 0.04 25676156 24842330 8816 34469
afopt_closed kosarak.dat 4000 3.97 3.88 0.09 31311778 18031348 8816 2469
fpgrowth-tiny_all T10I4D100K.dat 700 2.95 2.90 0.04 23887860 21356584 8792 604
apriori-borgelt_maximal T10I4D100K.dat 700 0.78 0.74 0.03 10064873 10064509 1128 455
apriori-borgelt_closed T10I4D100K.dat 600 0.78 0.73 0.05 10264221 10263857 1128 773
apriori-borgelt_closed T40I10D100K.dat 500 167.03 166.80 0.22 291596245 137992309 2408 1275940
afopt_closed pumsb-star.dat 22500 1.14 1.03 0.05 8622588 7648636 8812 560
aim_all T10I4D100K.dat 900 0.58 0.54 0.04 24382834 13932806 8928 422
afopt_maximal mushroom.dat 300 0.20 0.21 0.00 5203038 5023546 17448 2138
LCM_maximal T40I10D100K.dat 900 26.63 25.69 0.91 2179739158 45496314 8880 36111
LCM_all T10I4D100K.dat 500 0.69 0.59 0.10 14002202 10996694 8880 1074
afopt_closed accidents.dat 306000 2.98 2.96 0.02 6111056 6068940 8812 32
apriori-goethals_all bms1.dat 40 1.96 1.90 0.07 13942529 8688781 2568 48544
apriori-goethals_all T40I10D100K.dat 700 327.05 325.21 1.47 699915288 28312732 4360 550127
afopt_all chess.dat 1500 4.74 4.71 0.03 4828774 4775998 8812 2076330
fpgrowth-goethals_all T40I10D100K.dat 600 217.94 213.71 2.00 15885781660 297370408 3836 1024926
afopt_maximal accidents.dat 170000 4.76 4.61 0.07 8345498 7627430 13176 217
afopt_maximal mushroom.dat 400 0.20 0.17 0.00 5143302 5010170 17368 1477
afopt_closed chess.dat 1000 90.34 90.17 0.16 259306594 88325414 8812 4445374
eclat-goethals_all T40I10D100K.dat 800 36.59 36.39 0.09 6038248312 22990360 4776 478375
afopt_maximal pumsb.dat 20000 85.99 85.75 0.17 369520698 60507126 51624 642257
apriori-goethals_all T10I4D100K.dat 500 4.92 4.88 0.01 34357664 5725684 1672 1074
fpgrowth-goethals_all accidents.dat 306000 7.64 7.62 0.02 520227164 41096 1116 32
eclat-goethals_all bmspos.dat 2000 6.30 6.11 0.11 581666176 24214532 2104 14104
aim_all T10I4D100K.dat 800 0.61 0.58 0.03 24813094 14714378 8928 495
LCM_all T40I10D100K.dat 500 11.95 11.50 0.45 696026922 36045530 8880 1286038
eclat-goethals_all bms1.dat 45 0.48 0.48 0.00 12172712 898268 3080 15280
eclat-goethals_all connect.dat 40000 112.08 111.66 0.35 1003566656 17116868 4760 2.39812e+07
fpgrowth-goethals_all chess.dat 1200 31.98 31.32 0.61 2822056044 2603624 1916 9759967
fpgrowth-goethals_all retail.dat 30 8.34 8.16 0.12 647076889 48412840 3404 33131
apriori-goethals_all webdocs.dat 400000 644.68 587.57 21.87 29975155177 190444236 1896 586
eclat-goethals_all mushroom.dat 400 14.16 14.13 0.04 89689060 1084980 3352 3.77173e+06
apriori-borgelt_closed T10I4D100K.dat 1000 0.75 0.71 0.04 9503660 9503296 1064 386
afopt_all T10I4D100K.dat 500 0.64 0.63 0.01 9969588 9915362 8816 1074
afopt_all T10I4D100K.dat 900 0.59 0.59 0.01 9116388 9063254 8816 422
eclat-goethals_all pumsb.dat 35000 15.29 15.18 0.11 2081155192 21288328 3816 1.89748e+06
afopt_all bmspos.dat 2000 3.18 3.02 0.09 21757552 19040334 8816 14104
afopt_closed bms2.dat 10 46.91 46.75 0.07 61201192 17835878 8816 533683
afopt_all kosarak.dat 4000 4.00 3.74 0.16 18438404 17691818 8816 2470
apriori-goethals_all bms2.dat 20 30.59 29.91 0.66 69645349 42624913 3464 1268130
apriori-goethals_all mushroom.dat 1500 2.36 2.35 0.02 8508756 333744 3768 56706
eclat-borgelt_closed T10I4D100K.dat 300 6.15 5.46 0.52 17562881 9397117 768 4510
fp-zhu_maximal T10I4D100K.dat 900 1.41 1.08 0.05 14284180 14263964 408 397
aim_all T10I4D100K.dat 400 1.46 0.86 0.17 26397730 17436894 8928 2002
fpgrowth-goethals_all chess.dat 2000 1.58 1.15 0.09 81004458 675104 1628 166581
fpgrowth-tiny_all T40I10D100K.dat 800 2815.71 85.28 7.53 2824277240 130211796 22872 478375
eclat-goethals_all bms1.dat 100 0.79 0.30 0.02 8226936 898268 1656 1142
fp-zhu_all T10I4D100K.dat 400 1.83 1.09 0.09 17790802 17613538 424 2001
MAFIA_maximal T10I4D100K.dat 600 4.27 3.08 0.11 52584284 30848868 1080 0
eclat-goethals_all bms1.dat 60 0.41 0.39 0.01 10264308 898268 1896 3992
fp-zhu_all T10I4D100K.dat 1000 0.86 0.77 0.03 12909015 12897103 408 385
afopt_maximal pumsb.dat 30000 2.85 2.67 0.06 9752174 7042278 38808 30677
fpgrowth-goethals_all bmspos.dat 1000 36.68 36.38 0.21 2555263980 121064236 5948 58982
afopt_all connect.dat 35000 195.94 195.32 0.54 4799414 4756726 8812 68720816
apriori-bodon_all T10I4D100K.dat 300 1.10 1.06 0.03 8127656 8018072 2300 4553
eclat-goethals_all connect.dat 45000 33.81 33.59 0.20 737684252 16999076 3848 7.45766e+06
apriori-goethals_all mushroom.dat 600 15.98 15.49 0.46 11652616 2244112 2568 945327
fp-zhu_closed T40I10D100K.dat 300 58.81 57.70 0.99 10574907100 140099091 1448 3567765
fpgrowth-goethals_all accidents.dat 136000 16.90 16.64 0.14 1293959176 35361044 1484 32623
apriori-goethals_all T10I4D100K.dat 1000 2.58 2.57 0.02 16952836 2432400 1336 386
afopt_maximal connect.dat 50000 1.10 1.07 0.04 4954134 4885922 13752 985
afopt_all pumsb-star.dat 20000 1.39 1.30 0.02 4898594 4828214 8812 21335
DCI-Closed_closed T40I10D100K.dat 200 285.62 285.08 0.48 191557532 118224332 1448 7669366
aim_all T10I4D100K.dat 500 0.76 0.69 0.05 25965606 16728562 8928 1074
fpgrowth-goethals_all connect.dat 60000 2.50 2.50 0.00 195295918 56488 1244 41144
apriori-goethals_all bms2.dat 40 11.56 11.26 0.28 53602820 32027324 3464 217942
ABS_maximal T10I4D100K.dat 500 0.95 0.90 0.02 11233266 10558520 1640 585
DCI-Closed_closed T10I4D100K.dat 900 0.35 0.31 0.05 6095104 6047628 1272 422
fp-zhu_closed T40I10D100K.dat 600 21.36 20.38 0.93 8723540287 103846092 1512 1018309
fpgrowth-goethals_all T10I4D100K.dat 600 4.82 4.74 0.08 338079697 50482032 1388 773
afopt_maximal bms1.dat 80 0.09 0.10 0.00 6227640 6151606 9912 1086
afopt_closed pumsb-star.dat 5000 36.66 36.52 0.09 160625770 49592740 8816 1425244
eclat-lst_all T10I4D100K.dat 500 4.57 4.51 0.05 34719536 21625400 440 1074
fp-zhu_all T40I10D100K.dat 200 63.45 62.12 1.31 12348562094 90820874 1256 12447895
eclat-goethals_all bms1.dat 40 0.62 0.62 0.01 13003768 898268 2344 48544
LCM_closed T40I10D100K.dat 800 12.88 12.31 0.55 1167555598 39103586 8896 478375
apriori-goethals_all connect.dat 60000 61.65 61.42 0.10 265569229 390012 2120 41144
DCI-Closed_closed T40I10D100K.dat 600 32.03 31.82 0.12 31782240 21690246 1448 1018310
afopt_all bms2.dat 100 0.34 0.32 0.01 8733104 8663254 8816 23856
eclat-goethals_all mushroom.dat 500 5.32 5.25 0.03 77208224 1084980 3384 1.4425e+06
eclat-goethals_all connect.dat 35000 328.83 328.18 0.48 1308788192 17116868 4728 6.87208e+07
eclat-goethals_all accidents.dat 102000 15.72 13.93 1.65 3733656708 71421268 3336 149957
DCI-Closed_closed connect.dat 65000 1.32 0.86 0.16 2685003 2030912 1336 440
aim_all kosarak.dat 4000 6.85 6.35 0.25 160865078 76565684 8928 2470
fp-zhu_all pumsb.dat 32500 20.88 20.73 0.07 9326096 1097936 1064 6274506
nonordfp_all kosarak.dat 10000 1.72 1.01 0.16 78699413 63574304 3720 377
ct-pro_all mushroom.dat 200 45.47 44.44 0.95 364082324 363092372 2200 18094822
DCI-Closed_closed pumsb-star.dat 12500 2.23 2.02 0.14 13034317 7665882 1272 38929
apriori-bodon_all bms2.dat 10 146.28 145.93 0.31 211241940 83090172 4796 8880670
LCM_maximal bmspos.dat 5000 3.79 3.41 0.22 369083906 58115806 8880 424
MAFIA_maximal chess.dat 2000 0.16 0.10 0.03 15221696 12037940 1976 0
fp-zhu_closed kosarak.dat 4000 4.94 4.86 0.07 29315562 27827103 744 2468
DCI-Closed_closed connect.dat 40000 1.60 1.45 0.10 12656635 7160244 1336 71991
LCM_all chess.dat 800 89.24 89.10 0.09 474783740 1452268 2064 98405245
eclat-borgelt_maximal pumsb.dat 37500 5.73 5.59 0.07 1399185979 15241635 1244 5769
DCI-Closed_closed pumsb.dat 45000 0.96 0.82 0.15 2967670 2060508 1336 686
fpgrowth-tiny_all retail.dat 50 5.20 5.03 0.13 918961076 19823148 18872 16779
ABS_maximal bms2.dat 50 1.72 1.66 0.04 22267336 13143274 2088 6946
DCI-Closed_closed kosarak.dat 10000 2.76 2.50 0.26 14156100 11696899 1320 9
LCM_closed pumsb.dat 45000 0.41 0.38 0.02 6670132 5678156 1040 686
LCM_maximal pumsb.dat 25000 28.37 27.95 0.36 2676711268 19285368 6448 170019
